name,id,description,url,sequence,lastImportData
PdpGrouper-Stock-Delivery-BOPS,262821,Rainier Black Conical Pendant Light,/rainier-black-conical-pendant-light/s262821,3,
PdpGrouper-Stock-Delivery-BOPS,262847,Rainier Brass Conical Pendant Light,/rainier-brass-conical-pendant-light/s262847,4,
PdpGrouper-Stock-Delivery-BOPS,269368,Rainier Black Conical Wall Sconce,/rainier-black-conical-wall-sconce/s269368,1,
PdpGrouper-Stock-Delivery-BOPS,269370,Rainier Brass Conical Wall Sconce,/rainier-brass-conical-wall-sconce/s269370,2,
PdpGrouper-Stock-Delivery-BOPS-Swatch,450282,Abaco Graphite Sunbrella ® Lounge Chair Cushions,/abaco-graphite-sunbrella-lounge-chair-cushions/s450282,2,
PdpGrouper-Stock-Delivery-BOPS-Swatch,450666,Abaco Graphite Sunbrella ® Sofa Cushions,/abaco-graphite-sunbrella-sofa-cushions/s450666,1,
PdpGrouper-Stock-Ship,166005,Light Grey 20"x20" Cotton Sari Silk Throw Pillow with Feather Insert,/light-grey-20x20-cotton-sari-silk-throw-pillow-with-feather-insert/s166005,5,
PdpGrouper-Stock-Ship,166027,Dark Grey 20"x20" Cotton Sari Silk Throw Pillow with Feather Insert,/dark-grey-20x20-cotton-sari-silk-throw-pillow-with-feather-insert/s166027,4,
PdpGrouper-Stock-Ship,166059,Yellow 20"x20" Cotton Sari Silk Throw Pillow with Feather Insert,/yellow-20x20-cotton-sari-silk-throw-pillow-with-feather-insert/s166059,3,
PdpGrouper-Stock-Ship,260458,Staub Essential ® Graphite 3.75-Qt. Round French Oven with Rooster Lid,/staub-essential-graphite-3.75-qt.-round-french-oven-with-rooster-lid/s260458,2,
PdpGrouper-Stock-Ship,289010,Bistro 5.75" 18-Oz. Bowls, Set of 4,/bistro-5.75-18-oz.-bowls-set-of-4/s289010,1,
PdpGrouper-Stock-Ship-BOPS,156887,Marin White Large Oval Serving Platter,/marin-white-large-oval-serving-platter/s156887,2,
PdpGrouper-Stock-Ship-BOPS,159530,Roulette 5-Piece Place Setting,/roulette-5-piece-place-setting/s159530,1,
PdpGrouper-Stock-Ship-BOPS,165273,Mini Oval Spice-Herb Jars with Clamp Set of 12,/mini-oval-spice-herb-jars-with-clamp-set-of-12/s165273,3,
PdpGrouper-Stock-Ship-BOPS,170298,Chantal ® Classic Onyx Whistling Tea Kettle,/chantal-classic-onyx-whistling-tea-kettle/s170298,4,
PdpGrouper-Stock-Ship-BOPS,172510,Bendt 2-Tier Iron Fruit Basket,/bendt-2-tier-iron-fruit-basket/s172510,5,
PdpGrouper-Stock-ShipTerms-BOPS-Mono,202531,White Natural Hemp Standard Sham,/white-natural-hemp-standard-sham/s202531,3,
PdpGrouper-Stock-ShipTerms-BOPS-Mono,308424,Marin Olive Yellow Linen Napkin,/marin-olive-yellow-linen-napkin/s308424,4,
PdpGrouper-Stock-ShipTerms-BOPS-Mono,308606,Marin Plum Red Linen Napkin,/marin-plum-red-linen-napkin/s308606,5,
PdpGrouper-Stock-ShipTerms-BOPS-Mono,320693,Organic 800-Gram White Turkish Hand Towel,/organic-800-gram-white-turkish-hand-towel/s320693,1,
PdpGrouper-Stock-ShipTerms-BOPS-Mono,320713,Organic 800-Gram White Turkish Bath Towel,/organic-800-gram-white-turkish-bath-towel/s320713,2,
PdpGrouperContent-Stock-Delivery,278786,Nora Tub Accent Chair,/nora-tub-accent-chair/s278786,3,
